latitud,longitud,fecha_hora,temperatura,humedad_relativa,precipitacion,radiacion_solar,humeda
2.87,-76.06,2025-09-02 11:00:00,12.1,80,0.5,501.0,0
2.87,-76.06,2025-09-02 12:00:00,11.2,87,0.7,350.0,0
2.87,-76.06,2025-09-02 13:00:00,11.4,88,0.9,454.0,0
2.87,-76.06,2025-09-02 14:00:00,12.2,85,0.9,664.0,0
2.87,-76.06,2025-09-02 15:00:00,11.7,87,0.9,527.0,0
2.87,-76.06,2025-09-02 16:00:00,10.4,92,0.5,202.0,1
2.87,-76.06,2025-09-02 17:00:00,10.1,94,0.4,166.0,1
2.87,-76.06,2025-09-02 18:00:00,9.1,97,0.1,47.0,1
2.87,-76.06,2025-09-02 19:00:00,8.5,97,0.2,0.0,1
2.87,-76.06,2025-09-02 20:00:00,8.4,97,0.1,0.0,1
2.87,-76.06,2025-09-02 21:00:00,8.5,98,0.1,0.0,1
2.87,-76.06,2025-09-02 22:00:00,8.3,97,0.1,0.0,1
2.87,-76.06,2025-09-02 23:00:00,7.6,97,0.0,0.0,1
2.87,-76.06,2025-09-03 00:00:00,7.6,96,0.0,0.0,1
2.87,-76.06,2025-09-03 01:00:00,7.7,97,0.0,0.0,1
2.87,-76.06,2025-09-03 02:00:00,7.6,96,0.0,0.0,1
2.87,-76.06,2025-09-03 03:00:00,6.9,96,0.0,0.0,1
2.87,-76.06,2025-09-03 04:00:00,5.9,97,0.0,0.0,1
2.87,-76.06,2025-09-03 05:00:00,5.8,97,0.0,0.0,1
2.87,-76.06,2025-09-03 06:00:00,6.3,97,0.0,0.0,1
2.87,-76.06,2025-09-03 07:00:00,7.6,95,0.0,48.0,1
2.87,-76.06,2025-09-03 08:00:00,8.9,92,0.0,145.0,1
2.87,-76.06,2025-09-03 09:00:00,11.0,80,0.1,454.0,0
2.87,-76.06,2025-09-03 10:00:00,11.8,77,0.2,548.0,0
2.87,-76.06,2025-09-03 11:00:00,11.6,77,0.2,420.0,0
2.87,-76.06,2025-09-03 12:00:00,13.9,66,0.3,787.0,0
2.87,-76.06,2025-09-03 13:00:00,14.1,64,0.3,736.0,0
2.87,-76.06,2025-09-03 14:00:00,14.0,64,0.2,677.0,0
2.87,-76.06,2025-09-03 15:00:00,13.8,65,0.2,628.0,0
2.87,-76.06,2025-09-03 16:00:00,8.6,79,0.0,313.0,0
2.87,-76.06,2025-09-03 17:00:00,8.3,81,0.0,205.0,0
2.87,-76.06,2025-09-03 18:00:00,7.3,88,0.0,64.0,0
2.87,-76.06,2025-09-03 19:00:00,6.3,91,0.0,0.0,1
2.87,-76.06,2025-09-03 20:00:00,5.9,87,0.0,0.0,0
2.87,-76.06,2025-09-03 21:00:00,5.7,82,0.0,0.0,0
2.87,-76.06,2025-09-03 22:00:00,5.7,77,0.0,0.0,0
2.87,-76.06,2025-09-03 23:00:00,5.4,77,0.0,0.0,0
2.87,-76.06,2025-09-04 00:00:00,5.1,78,0.0,0.0,0
2.87,-76.06,2025-09-04 01:00:00,4.9,76,0.0,0.0,0
2.87,-76.06,2025-09-04 02:00:00,4.8,76,0.0,0.0,0
2.87,-76.06,2025-09-04 03:00:00,4.7,78,0.0,0.0,0
2.87,-76.06,2025-09-04 04:00:00,4.7,80,0.0,0.0,0
2.87,-76.06,2025-09-04 05:00:00,4.6,81,0.0,0.0,0
2.87,-76.06,2025-09-04 06:00:00,4.5,83,0.0,0.0,0
2.87,-76.06,2025-09-04 07:00:00,5.2,81,0.0,81.0,0
2.87,-76.06,2025-09-04 08:00:00,6.8,75,0.0,302.0,0
2.87,-76.06,2025-09-04 09:00:00,7.3,74,0.0,360.0,0
2.87,-76.06,2025-09-04 10:00:00,8.0,75,0.0,464.0,0
2.87,-76.06,2025-09-04 11:00:00,8.3,77,0.0,441.0,0
2.87,-76.06,2025-09-04 12:00:00,8.8,77,0.1,448.0,0
2.87,-76.06,2025-09-04 13:00:00,9.0,77,0.1,400.0,0
2.87,-76.06,2025-09-04 14:00:00,8.9,78,0.0,446.0,0
2.87,-76.06,2025-09-04 15:00:00,9.0,77,0.0,416.0,0
2.87,-76.06,2025-09-04 16:00:00,8.5,80,0.0,299.0,0
2.87,-76.06,2025-09-04 17:00:00,7.9,84,0.0,191.0,0
2.87,-76.06,2025-09-04 18:00:00,6.9,89,0.0,49.0,0
2.87,-76.06,2025-09-04 19:00:00,6.2,87,0.0,0.0,0
2.87,-76.06,2025-09-04 20:00:00,6.0,83,0.0,0.0,0
2.87,-76.06,2025-09-04 21:00:00,6.0,79,0.0,0.0,0
2.87,-76.06,2025-09-04 22:00:00,5.6,81,0.0,0.0,0
2.87,-76.06,2025-09-04 23:00:00,5.3,81,0.0,0.0,0
2.87,-76.06,2025-09-05 00:00:00,5.2,79,0.0,0.0,0
2.87,-76.06,2025-09-05 01:00:00,5.3,82,0.0,0.0,0
2.87,-76.06,2025-09-05 02:00:00,5.2,82,0.0,0.0,0
2.87,-76.06,2025-09-05 03:00:00,5.0,83,0.0,0.0,0
2.87,-76.06,2025-09-05 04:00:00,4.9,86,0.0,0.0,0
2.87,-76.06,2025-09-05 05:00:00,4.7,87,0.0,0.0,0
2.87,-76.06,2025-09-05 06:00:00,4.8,88,0.0,0.0,0
2.87,-76.06,2025-09-05 07:00:00,5.7,85,0.0,69.0,0
2.87,-76.06,2025-09-05 08:00:00,6.8,82,0.0,264.0,0
2.87,-76.06,2025-09-05 09:00:00,7.4,82,0.0,353.0,0
2.87,-76.06,2025-09-05 10:00:00,7.7,83,0.0,319.0,0
2.87,-76.06,2025-09-05 11:00:00,8.0,84,0.0,339.0,0
2.87,-76.06,2025-09-05 12:00:00,8.1,84,0.0,308.0,0
2.87,-76.06,2025-09-05 13:00:00,8.6,82,0.0,372.0,0
2.87,-76.06,2025-09-05 14:00:00,8.1,85,0.0,284.0,0
2.87,-76.06,2025-09-05 15:00:00,8.1,86,0.0,268.0,0
2.87,-76.06,2025-09-05 16:00:00,8.1,87,0.0,278.0,0
2.87,-76.06,2025-09-05 17:00:00,7.6,89,0.0,143.0,0
2.87,-76.06,2025-09-05 18:00:00,6.8,91,0.0,51.0,1
2.87,-76.06,2025-09-05 19:00:00,5.9,95,0.0,0.0,1
2.87,-76.06,2025-09-05 20:00:00,5.4,96,0.0,0.0,1
2.87,-76.06,2025-09-05 21:00:00,5.1,95,0.0,0.0,1
2.87,-76.06,2025-09-05 22:00:00,5.1,91,0.0,0.0,1
2.87,-76.06,2025-09-05 23:00:00,5.2,89,0.0,0.0,0
2.87,-76.06,2025-09-06 00:00:00,5.2,87,0.0,0.0,0
2.87,-76.06,2025-09-06 01:00:00,5.4,84,0.0,0.0,0
2.87,-76.06,2025-09-06 02:00:00,5.3,83,0.0,0.0,0
2.87,-76.06,2025-09-06 03:00:00,5.0,88,0.4,0.0,0
2.87,-76.06,2025-09-06 04:00:00,5.1,88,0.5,0.0,0
2.87,-76.06,2025-09-06 05:00:00,5.1,87,0.1,0.0,0
2.87,-76.06,2025-09-06 06:00:00,5.1,89,0.0,0.0,0
2.87,-76.06,2025-09-06 07:00:00,5.5,89,0.0,34.0,0
2.87,-76.06,2025-09-06 08:00:00,6.6,85,0.0,176.0,0
2.87,-76.06,2025-09-06 09:00:00,7.9,80,0.0,350.0,0
2.87,-76.06,2025-09-06 10:00:00,8.7,77,0.0,417.0,0
2.87,-76.06,2025-09-06 11:00:00,9.1,76,0.0,436.0,0
2.87,-76.06,2025-09-06 12:00:00,9.5,75,0.0,470.0,0
2.87,-76.06,2025-09-06 13:00:00,9.4,77,0.0,464.0,0
2.87,-76.06,2025-09-06 14:00:00,9.3,78,0.0,444.0,0
2.87,-76.06,2025-09-06 15:00:00,9.2,78,0.0,433.0,0
2.87,-76.06,2025-09-06 16:00:00,8.7,80,0.0,246.0,0
2.87,-76.06,2025-09-06 17:00:00,8.0,84,0.0,130.0,0
2.87,-76.06,2025-09-06 18:00:00,7.3,89,0.0,53.0,0
2.87,-76.06,2025-09-06 19:00:00,6.9,94,0.0,0.0,1
2.87,-76.06,2025-09-06 20:00:00,6.5,97,0.0,0.0,1
2.87,-76.06,2025-09-06 21:00:00,6.2,99,0.0,0.0,1
2.87,-76.06,2025-09-06 22:00:00,5.9,99,0.0,0.0,1
2.87,-76.06,2025-09-06 23:00:00,5.5,98,0.0,0.0,1
2.87,-76.06,2025-09-07 00:00:00,5.1,98,0.0,0.0,1
2.87,-76.06,2025-09-07 01:00:00,4.8,97,0.0,0.0,1
2.87,-76.06,2025-09-07 02:00:00,4.8,92,0.0,0.0,1
2.87,-76.06,2025-09-07 03:00:00,4.7,92,0.0,0.0,1
2.87,-76.06,2025-09-07 04:00:00,4.6,94,0.0,0.0,1
2.87,-76.06,2025-09-07 05:00:00,4.5,95,0.0,0.0,1
2.87,-76.06,2025-09-07 06:00:00,4.5,96,0.0,0.0,1
2.87,-76.06,2025-09-07 07:00:00,5.4,89,0.0,86.0,0
2.87,-76.06,2025-09-07 08:00:00,7.1,82,0.0,322.0,0
2.87,-76.06,2025-09-07 09:00:00,8.1,78,0.0,427.0,0
2.87,-76.06,2025-09-07 10:00:00,8.7,75,0.0,407.0,0
2.87,-76.06,2025-09-07 11:00:00,8.5,77,0.0,321.0,0
2.87,-76.06,2025-09-07 12:00:00,8.7,79,0.0,353.0,0
2.87,-76.06,2025-09-07 13:00:00,8.8,81,0.0,373.0,0
2.87,-76.06,2025-09-07 14:00:00,9.0,79,0.0,419.0,0
2.87,-76.06,2025-09-07 15:00:00,7.7,89,0.4,182.0,0
2.87,-76.06,2025-09-07 16:00:00,6.9,94,1.6,62.0,1
2.87,-76.06,2025-09-07 17:00:00,6.7,96,1.0,73.0,1
2.87,-76.06,2025-09-07 18:00:00,6.4,96,0.4,24.0,1
2.87,-76.06,2025-09-07 19:00:00,6.1,96,0.0,0.0,1
2.87,-76.06,2025-09-07 20:00:00,5.6,97,0.0,0.0,1
2.87,-76.06,2025-09-07 21:00:00,5.2,95,0.0,0.0,1
2.87,-76.06,2025-09-07 22:00:00,5.1,91,0.0,0.0,1
2.87,-76.06,2025-09-07 23:00:00,5.0,89,0.0,0.0,0
2.87,-76.06,2025-09-08 00:00:00,4.8,88,0.0,0.0,0
2.87,-76.06,2025-09-08 01:00:00,4.7,89,0.0,0.0,0
2.87,-76.06,2025-09-08 02:00:00,4.5,90,0.0,0.0,0
2.87,-76.06,2025-09-08 03:00:00,4.6,91,0.0,0.0,1
2.87,-76.06,2025-09-08 04:00:00,4.6,90,0.0,0.0,0
2.87,-76.06,2025-09-08 05:00:00,4.5,90,0.0,0.0,0
2.87,-76.06,2025-09-08 06:00:00,4.5,90,0.0,0.0,0
2.87,-76.06,2025-09-08 07:00:00,5.1,88,0.0,91.0,0
2.87,-76.06,2025-09-08 08:00:00,6.8,83,0.0,341.0,0
2.87,-76.06,2025-09-08 09:00:00,8.3,77,0.0,547.0,0
2.87,-76.06,2025-09-08 10:00:00,8.8,76,0.0,595.0,0
2.87,-76.06,2025-09-08 11:00:00,9.2,76,0.0,548.0,0
2.87,-76.06,2025-09-08 12:00:00,9.8,73,0.0,592.0,0
2.87,-76.06,2025-09-08 13:00:00,10.3,72,0.0,603.0,0
2.87,-76.06,2025-09-08 14:00:00,10.1,75,0.0,508.0,0
2.87,-76.06,2025-09-08 15:00:00,9.7,76,0.0,385.0,0
2.87,-76.06,2025-09-08 16:00:00,9.3,79,0.0,283.0,0
2.87,-76.06,2025-09-08 17:00:00,8.4,84,0.0,142.0,0
2.87,-76.06,2025-09-08 18:00:00,7.6,90,0.0,40.0,0
2.87,-76.06,2025-09-08 19:00:00,6.9,93,0.0,0.0,1
2.87,-76.06,2025-09-08 20:00:00,6.4,96,0.0,0.0,1
2.87,-76.06,2025-09-08 21:00:00,6.0,96,0.0,0.0,1
2.87,-76.06,2025-09-08 22:00:00,5.8,92,0.0,0.0,1
2.87,-76.06,2025-09-08 23:00:00,5.8,87,0.0,0.0,0
2.87,-76.06,2025-09-09 00:00:00,5.7,84,0.0,0.0,0
2.87,-76.06,2025-09-09 01:00:00,5.5,81,0.0,0.0,0
2.87,-76.06,2025-09-09 02:00:00,5.3,80,0.0,0.0,0
2.87,-76.06,2025-09-09 03:00:00,5.2,81,0.0,0.0,0
2.87,-76.06,2025-09-09 04:00:00,5.1,82,0.0,0.0,0
2.87,-76.06,2025-09-09 05:00:00,5.0,82,0.0,0.0,0
2.87,-76.06,2025-09-09 06:00:00,4.9,83,0.0,0.0,0
2.87,-76.06,2025-09-09 07:00:00,5.5,83,0.0,94.0,0
2.87,-76.06,2025-09-09 08:00:00,6.9,79,0.0,256.0,0
2.87,-76.06,2025-09-09 09:00:00,8.2,76,0.0,451.0,0
2.87,-76.06,2025-09-09 10:00:00,9.4,71,0.0,646.0,0
2.87,-76.06,2025-09-09 11:00:00,10.1,70,0.0,673.0,0
2.87,-76.06,2025-09-09 12:00:00,10.1,72,0.0,587.0,0
2.87,-76.06,2025-09-09 13:00:00,10.2,75,0.0,560.0,0
2.87,-76.06,2025-09-09 14:00:00,10.4,74,0.0,587.0,0
2.87,-76.06,2025-09-09 15:00:00,9.9,77,0.0,481.0,0
2.87,-76.06,2025-09-09 16:00:00,9.4,80,0.0,316.0,0
2.87,-76.06,2025-09-09 17:00:00,8.5,84,0.0,143.0,0
2.87,-76.06,2025-09-09 18:00:00,7.6,91,0.0,46.0,1
2.87,-76.06,2025-09-09 19:00:00,7.0,94,0.0,0.0,1
2.87,-76.06,2025-09-09 20:00:00,6.6,94,0.0,0.0,1
2.87,-76.06,2025-09-09 21:00:00,6.2,93,0.0,0.0,1
2.87,-76.06,2025-09-09 22:00:00,6.1,88,0.0,0.0,0
2.87,-76.06,2025-09-09 23:00:00,6.1,82,0.0,0.0,0
2.87,-76.06,2025-09-10 00:00:00,5.9,79,0.0,0.0,0
2.87,-76.06,2025-09-10 01:00:00,5.7,79,0.0,0.0,0
2.87,-76.06,2025-09-10 02:00:00,5.5,79,0.0,0.0,0
2.87,-76.06,2025-09-10 03:00:00,5.4,81,0.0,0.0,0
2.87,-76.06,2025-09-10 04:00:00,5.2,84,0.0,0.0,0
2.87,-76.06,2025-09-10 05:00:00,5.0,86,0.0,0.0,0
2.87,-76.06,2025-09-10 06:00:00,5.0,87,0.0,0.0,0
2.87,-76.06,2025-09-10 07:00:00,5.7,82,0.0,91.0,0
2.87,-76.06,2025-09-10 08:00:00,7.3,74,0.0,340.0,0
2.87,-76.06,2025-09-10 09:00:00,8.6,72,0.0,570.0,0
2.87,-76.06,2025-09-10 10:00:00,9.0,73,0.0,588.0,0
2.87,-76.06,2025-09-10 11:00:00,9.6,73,0.0,535.0,0
2.87,-76.06,2025-09-10 12:00:00,9.8,74,0.0,518.0,0
2.87,-76.06,2025-09-10 13:00:00,9.9,75,0.0,464.0,0
2.87,-76.06,2025-09-10 14:00:00,9.8,76,0.0,487.0,0
2.87,-76.06,2025-09-10 15:00:00,9.3,81,0.0,348.0,0
2.87,-76.06,2025-09-10 16:00:00,9.1,83,0.0,286.0,0
2.87,-76.06,2025-09-10 17:00:00,8.3,88,0.0,127.0,0
2.87,-76.06,2025-09-10 18:00:00,7.5,90,0.0,46.0,0
2.87,-76.06,2025-09-10 19:00:00,6.9,94,0.0,0.0,1
2.87,-76.06,2025-09-10 20:00:00,6.4,95,0.0,0.0,1
2.87,-76.06,2025-09-10 21:00:00,6.2,93,0.0,0.0,1
2.87,-76.06,2025-09-10 22:00:00,6.0,88,0.0,0.0,0
2.87,-76.06,2025-09-10 23:00:00,5.9,84,0.0,0.0,0
2.87,-76.06,2025-09-11 00:00:00,5.8,85,0.0,0.0,0
2.87,-76.06,2025-09-11 01:00:00,5.8,85,0.0,0.0,0
2.87,-76.06,2025-09-11 02:00:00,5.6,88,0.0,0.0,0
2.87,-76.06,2025-09-11 03:00:00,5.5,89,0.0,0.0,0
2.87,-76.06,2025-09-11 04:00:00,5.4,87,0.0,0.0,0
2.87,-76.06,2025-09-11 05:00:00,5.3,87,0.0,0.0,0
2.87,-76.06,2025-09-11 06:00:00,5.2,88,0.0,0.0,0
2.87,-76.06,2025-09-11 07:00:00,6.0,82,0.0,102.0,0
2.87,-76.06,2025-09-11 08:00:00,7.5,75,0.0,345.0,0
2.87,-76.06,2025-09-11 09:00:00,8.9,72,0.0,563.0,0
2.87,-76.06,2025-09-11 10:00:00,9.5,70,0.0,575.0,0
2.87,-76.06,2025-09-11 11:00:00,9.9,71,0.0,525.0,0
2.87,-76.06,2025-09-11 12:00:00,9.9,72,0.0,484.0,0
2.87,-76.06,2025-09-11 13:00:00,10.5,75,0.0,490.0,0
2.87,-76.06,2025-09-11 14:00:00,9.8,76,0.0,464.0,0
2.87,-76.06,2025-09-11 15:00:00,9.2,80,0.0,298.0,0
2.87,-76.06,2025-09-11 16:00:00,9.0,81,0.0,261.0,0
2.87,-76.06,2025-09-11 17:00:00,8.5,83,0.0,183.0,0
2.87,-76.06,2025-09-11 18:00:00,7.4,87,0.0,52.0,0
2.87,-76.06,2025-09-11 19:00:00,6.3,91,0.0,0.0,1
2.87,-76.06,2025-09-11 20:00:00,6.0,92,0.0,0.0,1
2.87,-76.06,2025-09-11 21:00:00,5.7,90,0.0,0.0,0
2.87,-76.06,2025-09-11 22:00:00,5.6,86,0.0,0.0,0
2.87,-76.06,2025-09-11 23:00:00,5.6,83,0.0,0.0,0
2.87,-76.06,2025-09-12 00:00:00,5.5,83,0.0,0.0,0
2.87,-76.06,2025-09-12 01:00:00,5.2,82,0.0,0.0,0
2.87,-76.06,2025-09-12 02:00:00,5.0,82,0.0,0.0,0
2.87,-76.06,2025-09-12 03:00:00,4.8,86,0.0,0.0,0
2.87,-76.06,2025-09-12 04:00:00,4.6,90,0.0,0.0,0
2.87,-76.06,2025-09-12 05:00:00,4.7,91,0.0,0.0,1
2.87,-76.06,2025-09-12 06:00:00,4.9,90,0.0,0.0,0
2.87,-76.06,2025-09-12 07:00:00,5.7,86,0.0,77.0,0
2.87,-76.06,2025-09-12 08:00:00,7.0,80,0.0,265.0,0
2.87,-76.06,2025-09-12 09:00:00,7.5,79,0.0,295.0,0
2.87,-76.06,2025-09-12 10:00:00,7.7,80,0.0,275.0,0
2.87,-76.06,2025-09-12 11:00:00,7.9,82,0.0,290.0,0
2.87,-76.06,2025-09-12 12:00:00,8.7,79,0.0,467.0,0
2.87,-76.06,2025-09-12 13:00:00,8.3,84,0.0,319.0,0
2.87,-76.06,2025-09-12 14:00:00,8.4,86,0.1,346.0,0
2.87,-76.06,2025-09-12 15:00:00,8.8,83,0.0,342.0,0
2.87,-76.06,2025-09-12 16:00:00,8.4,84,0.0,275.0,0
2.87,-76.06,2025-09-12 17:00:00,7.8,86,0.0,159.0,0
2.87,-76.06,2025-09-12 18:00:00,6.9,90,0.0,53.0,0
2.87,-76.06,2025-09-12 19:00:00,6.1,94,0.0,0.0,1
2.87,-76.06,2025-09-12 20:00:00,5.8,97,0.0,0.0,1
2.87,-76.06,2025-09-12 21:00:00,5.7,98,0.0,0.0,1
2.87,-76.06,2025-09-12 22:00:00,5.6,95,0.0,0.0,1
2.87,-76.06,2025-09-12 23:00:00,5.7,89,0.0,0.0,0
2.87,-76.06,2025-09-13 00:00:00,5.6,84,0.0,0.0,0
2.87,-76.06,2025-09-13 01:00:00,5.3,83,0.0,0.0,0
2.87,-76.06,2025-09-13 02:00:00,5.1,82,0.0,0.0,0
2.87,-76.06,2025-09-13 03:00:00,5.0,82,0.0,0.0,0
2.87,-76.06,2025-09-13 04:00:00,4.9,84,0.0,0.0,0
2.87,-76.06,2025-09-13 05:00:00,4.7,85,0.0,0.0,0
2.87,-76.06,2025-09-13 06:00:00,4.6,87,0.0,0.0,0
2.87,-76.06,2025-09-13 07:00:00,5.3,85,0.0,96.0,0
2.87,-76.06,2025-09-13 08:00:00,6.9,80,0.0,341.0,0
2.87,-76.06,2025-09-13 09:00:00,8.3,77,0.0,535.0,0
2.87,-76.06,2025-09-13 10:00:00,8.8,76,0.0,555.0,0
2.87,-76.06,2025-09-13 11:00:00,9.4,74,0.0,594.0,0
2.87,-76.06,2025-09-13 12:00:00,9.9,71,0.0,598.0,0
2.87,-76.06,2025-09-13 13:00:00,10.0,73,0.0,536.0,0
2.87,-76.06,2025-09-13 14:00:00,10.0,74,0.0,477.0,0
2.87,-76.06,2025-09-13 15:00:00,9.9,75,0.0,411.0,0
2.87,-76.06,2025-09-13 16:00:00,9.1,80,0.0,239.0,0
2.87,-76.06,2025-09-13 17:00:00,8.4,83,0.0,179.0,0
2.87,-76.06,2025-09-13 18:00:00,7.3,87,0.0,45.0,0
2.87,-76.06,2025-09-13 19:00:00,6.5,86,0.0,0.0,0
2.87,-76.06,2025-09-13 20:00:00,6.0,86,0.0,0.0,0
2.87,-76.06,2025-09-13 21:00:00,5.8,79,0.0,0.0,0
2.87,-76.06,2025-09-13 22:00:00,5.9,71,0.0,0.0,0
2.87,-76.06,2025-09-13 23:00:00,5.7,68,0.0,0.0,0
2.87,-76.06,2025-09-14 00:00:00,5.6,67,0.0,0.0,0
2.87,-76.06,2025-09-14 01:00:00,5.6,63,0.0,0.0,0
2.87,-76.06,2025-09-14 02:00:00,5.5,65,0.0,0.0,0
2.87,-76.06,2025-09-14 03:00:00,5.3,67,0.0,0.0,0
2.87,-76.06,2025-09-14 04:00:00,5.1,69,0.0,0.0,0
2.87,-76.06,2025-09-14 05:00:00,4.9,71,0.0,0.0,0
2.87,-76.06,2025-09-14 06:00:00,4.8,73,0.0,0.0,0
2.87,-76.06,2025-09-14 07:00:00,5.3,73,0.0,95.0,0
2.87,-76.06,2025-09-14 08:00:00,7.0,70,0.0,361.0,0
2.87,-76.06,2025-09-14 09:00:00,8.6,67,0.0,618.0,0
2.87,-76.06,2025-09-14 10:00:00,9.8,63,0.0,746.0,0
2.87,-76.06,2025-09-14 11:00:00,10.5,62,0.0,712.0,0
2.87,-76.06,2025-09-14 12:00:00,10.0,67,0.0,604.0,0
2.87,-76.06,2025-09-14 13:00:00,10.9,63,0.0,548.0,0
2.87,-76.06,2025-09-14 14:00:00,10.5,66,0.0,540.0,0
2.87,-76.06,2025-09-14 15:00:00,10.3,68,0.0,484.0,0
2.87,-76.06,2025-09-14 16:00:00,9.8,71,0.0,334.0,0
2.87,-76.06,2025-09-14 17:00:00,9.1,75,0.0,178.0,0
2.87,-76.06,2025-09-14 18:00:00,7.9,82,0.0,53.0,0
2.87,-76.06,2025-09-14 19:00:00,7.1,84,0.0,0.0,0
2.87,-76.06,2025-09-14 20:00:00,6.5,88,0.0,0.0,0
2.87,-76.06,2025-09-14 21:00:00,6.2,87,0.0,0.0,0
2.87,-76.06,2025-09-14 22:00:00,6.0,86,0.0,0.0,0
2.87,-76.06,2025-09-14 23:00:00,5.9,85,0.0,0.0,0
2.87,-76.06,2025-09-15 00:00:00,5.7,85,0.0,0.0,0
2.87,-76.06,2025-09-15 01:00:00,5.5,86,0.0,0.0,0
2.87,-76.06,2025-09-15 02:00:00,5.3,88,0.0,0.0,0
2.87,-76.06,2025-09-15 03:00:00,5.2,91,0.0,0.0,1
2.87,-76.06,2025-09-15 04:00:00,4.9,93,0.0,0.0,1
2.87,-76.06,2025-09-15 05:00:00,4.9,92,0.0,0.0,1
2.87,-76.06,2025-09-15 06:00:00,4.8,91,0.0,0.0,1
2.87,-76.06,2025-09-15 07:00:00,5.4,88,0.0,80.0,0
2.87,-76.06,2025-09-15 08:00:00,6.9,81,0.0,342.0,0
2.87,-76.06,2025-09-15 09:00:00,8.2,78,0.0,541.0,0
2.87,-76.06,2025-09-15 10:00:00,8.7,78,0.0,491.0,0
2.87,-76.06,2025-09-15 11:00:00,8.4,80,0.0,382.0,0
2.87,-76.06,2025-09-15 12:00:00,9.2,77,0.0,502.0,0
2.87,-76.06,2025-09-15 13:00:00,9.4,76,0.0,527.0,0
2.87,-76.06,2025-09-15 14:00:00,9.6,75,0.0,574.0,0
2.87,-76.06,2025-09-15 15:00:00,9.6,76,0.0,482.0,0
2.87,-76.06,2025-09-15 16:00:00,9.1,78,0.0,341.0,0
2.87,-76.06,2025-09-15 17:00:00,8.3,81,0.0,190.0,0
2.87,-76.06,2025-09-15 18:00:00,7.1,86,0.0,61.0,0
2.87,-76.06,2025-09-15 19:00:00,6.0,92,0.0,0.0,1
2.87,-76.06,2025-09-15 20:00:00,5.6,93,0.0,0.0,1
2.87,-76.06,2025-09-15 21:00:00,5.4,88,0.0,0.0,0
2.87,-76.06,2025-09-15 22:00:00,5.5,82,0.0,0.0,0
2.87,-76.06,2025-09-15 23:00:00,5.5,80,0.0,0.0,0
2.87,-76.06,2025-09-16 00:00:00,5.3,81,0.0,0.0,0
2.87,-76.06,2025-09-16 01:00:00,5.4,82,0.0,0.0,0
2.87,-76.06,2025-09-16 02:00:00,5.4,83,0.0,0.0,0
2.87,-76.06,2025-09-16 03:00:00,5.4,83,0.0,0.0,0
2.87,-76.06,2025-09-16 04:00:00,5.2,83,0.0,0.0,0
2.87,-76.06,2025-09-16 05:00:00,5.0,84,0.0,0.0,0
2.87,-76.06,2025-09-16 06:00:00,4.9,85,0.0,0.0,0
2.87,-76.06,2025-09-16 07:00:00,5.8,81,0.0,97.0,0
2.87,-76.06,2025-09-16 08:00:00,7.3,76,0.0,332.0,0
2.87,-76.06,2025-09-16 09:00:00,8.4,72,0.0,500.0,0
2.87,-76.06,2025-09-16 10:00:00,9.1,69,0.0,455.0,0
2.87,-76.06,2025-09-16 11:00:00,9.6,69,0.0,458.0,0
2.87,-76.06,2025-09-16 12:00:00,10.1,69,0.0,542.0,0
2.87,-76.06,2025-09-16 13:00:00,10.7,73,0.0,569.0,0
2.87,-76.06,2025-09-16 14:00:00,10.8,73,0.0,544.0,0
2.87,-76.06,2025-09-16 15:00:00,9.9,77,0.0,359.0,0
2.87,-76.06,2025-09-16 16:00:00,9.5,79,0.0,256.0,0
2.87,-76.06,2025-09-16 17:00:00,8.6,84,0.0,115.0,0
2.87,-76.06,2025-09-16 18:00:00,7.7,90,0.0,26.0,0
2.87,-76.06,2025-09-16 19:00:00,7.0,90,0.0,0.0,0
2.87,-76.06,2025-09-16 20:00:00,6.5,94,0.0,0.0,1
2.87,-76.06,2025-09-16 21:00:00,6.2,95,0.0,0.0,1
2.87,-76.06,2025-09-16 22:00:00,5.9,95,0.0,0.0,1
2.87,-76.06,2025-09-16 23:00:00,5.6,91,0.0,0.0,1
2.87,-76.06,2025-09-17 00:00:00,5.5,89,0.0,0.0,0
2.87,-76.06,2025-09-17 01:00:00,5.8,85,0.0,0.0,0
2.87,-76.06,2025-09-17 02:00:00,5.5,85,0.0,0.0,0
2.87,-76.06,2025-09-17 03:00:00,5.4,82,0.0,0.0,0
2.87,-76.06,2025-09-17 04:00:00,5.4,80,0.0,0.0,0
2.87,-76.06,2025-09-17 05:00:00,5.2,78,0.0,0.0,0
2.87,-76.06,2025-09-17 06:00:00,5.1,77,0.0,0.0,0
2.87,-76.06,2025-09-17 07:00:00,5.8,76,0.0,95.0,0
2.87,-76.06,2025-09-17 08:00:00,7.6,72,0.0,382.0,0
2.87,-76.06,2025-09-17 09:00:00,9.2,70,0.0,631.0,0
2.87,-76.06,2025-09-17 10:00:00,10.0,66,0.0,657.0,0
2.87,-76.06,2025-09-17 11:00:00,10.7,64,0.0,574.0,0
2.87,-76.06,2025-09-17 12:00:00,11.2,63,0.0,581.0,0
2.87,-76.06,2025-09-17 13:00:00,11.1,67,0.0,455.0,0
2.87,-76.06,2025-09-17 14:00:00,11.0,68,0.0,411.0,0
2.87,-76.06,2025-09-17 15:00:00,10.0,77,0.1,287.0,0
2.87,-76.06,2025-09-17 16:00:00,9.0,89,1.0,147.0,0
2.87,-76.06,2025-09-17 17:00:00,8.3,92,1.1,94.0,1
